,Customer ID,TotalOrders,TotalSpent,FirstPurchase,LastPurchase,Country
330,12678,15,32595.18,2010-01-07 16:46:00,2011-10-28 13:04:00,France
331,12679,4,951.02,2011-03-01 12:26:00,2011-10-12 12:30:00,France
332,12680,4,790.81,2011-08-18 15:44:00,2011-12-09 12:50:00,France
333,12681,44,26936.76,2009-12-13 13:31:00,2011-11-25 11:33:00,France
334,12682,51,20736.22,2009-12-01 09:28:00,2011-12-06 10:00:00,France
335,12683,20,10445.7,2009-12-13 15:01:00,2011-12-05 16:28:00,France
336,12684,6,2073.63,2011-05-10 12:55:00,2011-12-02 09:53:00,France
337,12685,6,2575.08,2011-09-07 10:28:00,2011-11-11 13:46:00,France
338,12686,1,71.14,2010-12-03 09:51:00,2010-12-03 09:51:00,France
339,12687,1,1858.9099999999999,2010-08-16 12:12:00,2010-08-16 12:12:00,Sweden
340,12688,1,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel
341,12689,2,1139.6100000000001,2011-08-04 10:04:00,2011-11-14 08:31:00,France
342,12690,1,335.01,2011-05-18 09:09:00,2011-05-18 09:09:00,France
343,12691,6,1044.4,2010-10-15 12:00:00,2011-11-11 16:49:00,France
344,12692,1,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,France
345,12693,7,1415.02,2010-07-05 13:56:00,2011-08-04 17:51:00,Germany
346,12694,3,1663.35,2010-10-14 19:39:00,2011-09-30 13:06:00,France
347,12695,7,1371.12,2010-02-12 13:22:00,2011-12-02 13:22:00,France
348,12696,2,731.91,2010-07-19 10:02:00,2010-10-01 10:43:00,Finland
349,12697,3,757.59,2011-06-23 15:44:00,2011-11-11 08:47:00,Sweden
350,12698,1,285.75,2010-04-28 15:51:00,2010-04-28 15:51:00,Germany
351,12699,1,566.11,2010-10-18 12:07:00,2010-10-18 12:07:00,Germany
352,12700,4,4525.99,2011-05-08 16:10:00,2011-12-02 10:47:00,France
353,12701,6,2248.41,2010-03-16 13:23:00,2011-09-21 10:47:00,Germany
354,12702,1,201.0,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany
355,12703,4,898.53,2010-01-24 12:05:00,2011-09-29 17:52:00,Germany
356,12704,8,1740.84,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland
357,12705,13,11114.1,2010-06-24 09:51:00,2011-11-24 13:17:00,Germany
358,12707,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,France
359,12708,18,4559.66,2009-12-18 10:25:00,2011-11-10 09:52:00,Germany
360,12709,33,29571.76,2009-12-09 13:49:00,2011-11-24 15:38:00,Germany
361,12710,3,1023.02,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany
362,12711,2,1213.05,2010-02-01 11:30:00,2010-04-07 11:59:00,Germany
363,12712,21,5985.03,2009-12-09 10:46:00,2011-11-11 08:19:00,Germany
364,12713,1,794.55,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany
365,12714,12,12815.71,2009-12-04 10:00:00,2011-11-30 15:43:00,France
366,12715,1,263.36,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden
367,12716,2,963.49,2011-07-29 13:28:00,2011-12-06 08:55:00,France
368,12717,3,1058.91,2010-04-28 14:34:00,2011-07-11 14:47:00,Greece
369,12718,1,202.25,2011-09-29 16:38:00,2011-09-29 16:38:00,France
370,12719,2,572.95,2011-10-05 14:50:00,2011-12-04 13:45:00,France
371,12720,29,6905.28,2010-07-21 09:46:00,2011-12-07 08:03:00,Germany
372,12721,8,3635.08,2010-08-25 11:07:00,2011-11-08 12:13:00,France
373,12722,4,979.63,2011-07-12 11:55:00,2011-09-15 14:50:00,France
374,12723,5,707.0699999999999,2011-10-05 15:52:00,2011-12-06 10:19:00,France
375,12724,7,2083.52,2010-06-22 14:00:00,2011-12-04 16:02:00,France
376,12725,3,1906.76,2010-05-04 13:59:00,2010-12-03 15:45:00,Italy
377,12726,11,3690.6,2010-03-25 16:25:00,2011-11-11 13:35:00,France
378,12727,10,4905.53,2010-02-23 09:54:00,2011-11-29 11:46:00,France
379,12728,5,926.17,2010-11-21 11:34:00,2011-09-29 15:31:00,France
380,12729,1,417.01,2011-08-18 11:40:00,2011-08-18 11:40:00,France
381,12730,1,703.25,2010-07-06 12:19:00,2010-07-06 12:19:00,Germany
382,12731,17,25631.71,2010-03-02 09:23:00,2011-11-16 11:59:00,France
383,12732,1,218.26,2011-06-13 11:33:00,2011-06-13 11:33:00,France
384,12733,4,2424.02,2010-01-19 13:23:00,2011-04-19 16:19:00,USA
385,12734,3,603.65,2010-11-12 13:26:00,2010-12-22 12:47:00,France
386,12735,2,689.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,France
387,12736,1,144.0,2011-01-11 07:57:00,2011-01-11 07:57:00,France
388,12738,1,137.35,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany
389,12739,2,2421.23,2010-11-10 14:27:00,2011-09-01 17:45:00,United Arab Emirates
390,12740,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,France
391,12741,1,236.07,2010-06-24 16:24:00,2010-06-24 16:24:00,USA
392,12742,1,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,United Arab Emirates
393,12743,2,540.13,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified
394,12744,8,13158.16,2010-04-27 16:19:00,2011-10-14 14:54:00,Singapore
395,12745,3,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,EIRE
396,12746,1,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,United Kingdom
397,12747,26,8898.48,2009-12-07 13:23:00,2011-12-07 14:34:00,United Kingdom
398,12748,323,49564.28,2009-12-04 17:31:00,2011-12-09 12:20:00,United Kingdom
399,12749,9,6847.360000000001,2010-07-06 15:05:00,2011-12-06 09:56:00,United Kingdom
400,12750,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland
401,12751,1,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,Brazil
402,12752,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway
403,12753,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan
404,12754,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan
405,12755,11,5236.26,2010-01-15 11:57:00,2011-03-04 12:42:00,Japan
406,12756,1,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan
407,12757,9,4176.75,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal
408,12758,7,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,Portugal
409,12759,8,4618.74,2009-12-04 10:47:00,2011-10-18 14:49:00,Netherlands
410,12760,1,317.8,2010-09-10 08:50:00,2010-09-10 08:50:00,Netherlands
411,12761,1,712.95,2010-09-01 10:47:00,2010-09-01 10:47:00,Netherlands
412,12762,2,1702.52,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal
413,12763,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan
414,12764,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon
415,12765,6,1299.58,2010-03-08 09:43:00,2010-08-24 13:51:00,Netherlands
416,12766,9,8134.99,2010-10-28 09:29:00,2011-12-06 08:46:00,Portugal
417,12767,1,949.8199999999999,2010-11-29 09:38:00,2010-11-29 09:38:00,Korea
418,12768,1,168.69,2010-09-15 12:08:00,2010-09-15 12:08:00,Korea
419,12769,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil
420,12770,2,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,Japan
421,12771,1,226.29999999999998,2010-08-11 11:51:00,2010-08-11 11:51:00,Portugal
422,12772,1,752.47,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal
423,12773,1,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,Portugal
424,12774,1,83.7,2010-06-22 10:38:00,2010-06-22 10:38:00,Netherlands
425,12775,7,1551.1200000000001,2010-10-26 14:24:00,2011-11-22 16:33:00,Netherlands
426,12776,1,27.5,2010-02-10 12:11:00,2010-02-10 12:11:00,Portugal
427,12777,1,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,United Kingdom
428,12778,9,1541.6799999999998,2010-04-16 09:57:00,2011-11-20 11:30:00,Netherlands
429,12779,14,6474.11,2009-12-03 07:25:00,2011-11-02 11:43:00,Poland
430,12780,1,322.4,2010-04-20 09:40:00,2010-04-20 09:40:00,Netherlands
431,12781,2,786.74,2011-02-28 08:43:00,2011-10-07 10:37:00,Czech Republic
432,12782,11,3862.24,2010-07-08 13:31:00,2011-12-05 09:16:00,Portugal
433,12783,4,1295.87,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal
434,12784,2,1511.1499999999999,2010-06-28 13:06:00,2011-11-24 12:53:00,Portugal
435,12785,3,904.4,2009-12-08 13:56:00,2010-12-10 13:48:00,Portugal
436,12786,1,668.5,2010-04-09 12:12:00,2010-04-09 12:12:00,Netherlands
437,12787,4,799.18,2010-10-22 14:57:00,2011-11-30 08:44:00,Netherlands
438,12788,4,384.9,2010-06-29 13:05:00,2010-09-02 14:21:00,Netherlands
439,12789,3,225.35,2010-01-15 12:06:00,2011-10-05 13:34:00,Netherlands
440,12790,2,546.85,2010-10-25 13:04:00,2011-05-31 14:14:00,Netherlands
441,12791,5,656.8299999999999,2010-03-25 17:29:00,2010-12-01 11:27:00,Netherlands
442,12792,2,715.01,2010-06-23 10:49:00,2011-03-28 11:36:00,Portugal
443,12793,3,745.53,2010-11-03 13:05:00,2011-01-09 12:12:00,Portugal
444,12794,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal
445,12795,1,318.48,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal
446,12796,1,351.0,2010-03-21 15:49:00,2010-03-21 15:49:00,Netherlands
447,12797,2,468.08000000000004,2010-10-11 12:53:00,2010-12-09 10:55:00,Portugal
448,12798,4,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,Japan
449,12799,1,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,Japan
450,12800,2,500.25,2010-02-01 11:02:00,2010-08-26 14:11:00,Portugal
451,12801,1,871.82,2010-07-27 09:38:00,2010-07-27 09:38:00,Sweden
452,12802,5,2186.42,2010-05-25 09:34:00,2011-06-06 09:36:00,Netherlands
453,12803,1,1017.81,2010-11-11 14:57:00,2010-11-11 14:57:00,Netherlands
454,12804,2,325.37,2010-07-27 13:52:00,2010-08-31 11:58:00,Netherlands
455,12805,4,1230.95,2010-02-03 09:06:00,2010-11-23 12:27:00,Netherlands
456,12806,2,2558.96,2010-04-30 10:44:00,2010-05-16 13:49:00,Netherlands
457,12807,1,250.35,2010-11-21 14:21:00,2010-11-21 14:21:00,Sweden
458,12808,5,748.7,2010-09-03 10:24:00,2011-11-03 10:05:00,Portugal
459,12809,3,1384.3400000000001,2010-03-02 14:19:00,2011-06-15 10:51:00,Portugal
460,12810,2,534.99,2010-02-01 09:52:00,2010-06-23 10:53:00,Japan
461,12811,4,893.9,2010-10-08 12:20:00,2011-03-23 10:55:00,Portugal
462,12812,1,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan
463,12813,3,1621.8000000000002,2010-01-15 16:52:00,2010-07-26 09:50:00,Netherlands
464,12814,1,85.92,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland
465,12815,2,863.46,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland
466,12816,2,452.20000000000005,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland
467,12817,3,570.98,2010-10-01 08:57:00,2011-03-03 16:28:00,Austria
468,12818,1,1182.08,2011-03-23 12:06:00,2011-03-23 12:06:00,Austria
469,12819,1,540.52,2010-09-07 15:20:00,2010-09-07 15:20:00,United Kingdom
470,12820,11,2689.52,2009-12-05 13:37:00,2011-12-06 15:12:00,United Kingdom
471,12821,2,220.79999999999998,2010-04-07 15:14:00,2011-05-09 15:51:00,United Kingdom
472,12822,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom
473,12823,18,6501.5,2010-01-29 12:52:00,2011-09-26 07:35:00,United Kingdom
474,12824,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom
475,12825,2,518.63,2010-03-08 10:17:00,2010-07-06 13:56:00,United Kingdom
476,12826,12,2800.75,2009-12-18 10:43:00,2011-12-07 10:25:00,United Kingdom
477,12827,3,430.15,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom
478,12828,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom
479,12829,3,385.3,2010-06-07 15:04:00,2011-01-07 11:13:00,United Kingdom
480,12830,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom
481,12831,3,451.11,2010-09-02 15:58:00,2011-03-22 13:02:00,United Kingdom
482,12832,2,383.03000000000003,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom
483,12833,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom
484,12834,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom
485,12835,41,5996.83,2009-12-03 12:13:00,2010-10-08 10:59:00,United Kingdom
486,12836,15,6559.7300000000005,2009-12-01 14:19:00,2011-10-11 15:10:00,United Kingdom
487,12837,2,662.66,2010-05-19 15:10:00,2011-06-19 16:07:00,United Kingdom
488,12838,10,2975.91,2010-04-26 09:59:00,2011-11-06 12:20:00,United Kingdom
489,12839,26,9669.12,2009-12-07 09:18:00,2011-12-07 12:33:00,United Kingdom
490,12840,7,4041.9700000000003,2010-02-03 14:51:00,2011-07-19 09:29:00,United Kingdom
491,12841,40,6958.2,2010-07-08 15:38:00,2011-12-05 11:13:00,United Kingdom
492,12842,4,1917.99,2009-12-02 08:15:00,2011-09-30 15:33:00,United Kingdom
493,12843,28,6461.87,2009-12-13 11:41:00,2011-10-05 12:09:00,United Kingdom
494,12844,4,648.6,2010-04-25 11:51:00,2011-11-10 13:31:00,United Kingdom
495,12845,4,354.09000000000003,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom
496,12846,1,15.58,2010-01-26 16:29:00,2010-01-26 16:29:00,United Kingdom
497,12847,2,1609.0,2010-11-17 12:44:00,2011-11-17 13:16:00,United Kingdom
498,12848,1,208.0,2010-02-02 12:45:00,2010-02-02 12:45:00,United Kingdom
499,12849,6,3015.98,2010-04-27 13:44:00,2011-11-08 13:41:00,United Kingdom
500,12850,1,330.0,2010-09-20 12:26:00,2010-09-20 12:26:00,United Kingdom
501,12851,2,280.76,2010-08-19 15:13:00,2011-09-04 12:41:00,United Kingdom
502,12852,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,United Kingdom
503,12853,11,3907.5,2010-02-05 11:57:00,2011-07-28 11:29:00,United Kingdom
504,12854,7,2970.97,2009-12-11 12:55:00,2011-09-22 12:15:00,United Kingdom
505,12855,4,612.84,2010-11-02 18:16:00,2010-12-02 09:37:00,United Kingdom
506,12856,6,2170.78,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom
507,12857,6,3688.0,2010-01-25 15:37:00,2011-05-13 10:20:00,United Kingdom
508,12858,1,147.27,2010-11-21 12:55:00,2010-11-21 12:55:00,United Kingdom
509,12859,1,575.1,2010-09-07 12:20:00,2010-09-07 12:20:00,United Kingdom
510,12860,1,54.22,2010-01-15 15:22:00,2010-01-15 15:22:00,United Kingdom
511,12861,1,68.25,2010-03-30 11:39:00,2010-03-30 11:39:00,United Kingdom
512,12862,2,984.62,2010-08-01 15:20:00,2010-10-10 11:47:00,United Kingdom
513,12863,6,2792.55,2010-04-29 13:54:00,2011-10-18 14:15:00,United Kingdom
514,12864,2,299.57,2010-07-19 17:22:00,2011-07-24 13:03:00,United Kingdom
515,12865,4,3323.4700000000003,2010-08-20 12:20:00,2011-11-13 14:31:00,Austria
516,12866,3,1092.35,2010-07-25 11:37:00,2011-03-01 14:11:00,Belgium
517,12867,13,7829.26,2009-12-16 16:25:00,2011-11-13 15:30:00,United Kingdom
518,12868,8,2043.76,2010-11-12 10:05:00,2011-06-07 10:42:00,United Kingdom
519,12869,1,337.66999999999996,2010-01-27 12:10:00,2010-01-27 12:10:00,United Kingdom
520,12870,3,1676.95,2010-03-25 14:32:00,2010-11-29 13:42:00,United Kingdom
521,12871,3,744.02,2010-09-26 10:34:00,2011-09-16 15:07:00,United Kingdom
522,12872,12,3283.96,2009-12-03 20:03:00,2011-01-17 10:52:00,United Kingdom
523,12873,3,2027.3,2010-01-27 09:50:00,2011-03-02 14:58:00,United Kingdom
524,12874,2,873.42,2010-06-03 12:51:00,2010-11-19 15:23:00,Belgium
525,12875,5,1356.99,2010-01-11 12:37:00,2011-07-19 15:30:00,United Kingdom
526,12876,4,3751.79,2010-04-28 13:26:00,2011-10-13 12:26:00,Belgium
527,12877,20,2942.14,2010-01-18 10:23:00,2011-12-06 10:30:00,United Kingdom
528,12878,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,United Kingdom
529,12879,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom
530,12880,2,640.13,2010-05-14 11:57:00,2010-11-23 10:50:00,United Kingdom
531,12881,1,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom
532,12882,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom
533,12883,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom
534,12884,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom
535,12885,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom
536,12886,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom
537,12887,1,222.4,2010-11-21 11:18:00,2010-11-21 11:18:00,United Kingdom
538,12888,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom
539,12889,4,385.46,2010-07-25 14:32:00,2010-11-23 16:08:00,United Kingdom
540,12890,2,706.02,2010-11-17 14:05:00,2011-11-15 17:26:00,United Kingdom
541,12891,11,840.5,2010-02-18 14:32:00,2011-06-07 12:31:00,United Kingdom
542,12892,1,263.38,2010-11-08 09:51:00,2010-11-08 09:51:00,United Kingdom
543,12893,1,176.55,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom
544,12894,1,157.35,2010-05-13 14:47:00,2010-05-13 14:47:00,United Kingdom
545,12895,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom
546,12897,4,514.25,2010-06-14 11:58:00,2011-05-19 12:13:00,United Kingdom
547,12898,2,296.21,2010-02-18 12:36:00,2010-09-02 08:08:00,United Kingdom
548,12899,1,366.4,2010-10-22 09:53:00,2010-10-22 09:53:00,United Kingdom
549,12900,1,340.33,2010-10-13 15:17:00,2010-10-13 15:17:00,United Kingdom
550,12901,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom
551,12902,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom
552,12903,1,833.53,2010-10-07 12:39:00,2010-10-07 12:39:00,United Kingdom
553,12904,2,496.06,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom
554,12905,2,1018.42,2010-01-26 14:06:00,2010-05-12 10:05:00,United Kingdom
555,12906,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom
556,12907,2,508.90999999999997,2010-08-02 14:33:00,2010-11-09 12:08:00,United Kingdom
557,12908,5,1776.0,2010-03-19 15:59:00,2011-06-16 15:39:00,United Kingdom
558,12909,8,3103.19,2010-02-24 12:14:00,2011-10-31 12:43:00,United Kingdom
559,12910,13,5796.52,2010-03-28 13:10:00,2011-11-16 14:28:00,United Kingdom
560,12911,1,1651.72,2010-06-06 12:13:00,2010-06-06 12:13:00,United Kingdom
561,12912,5,1662.3000000000002,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom
562,12913,13,6283.240000000001,2009-12-01 12:18:00,2011-12-05 12:11:00,United Kingdom
563,12914,1,223.98,2010-11-04 12:28:00,2010-11-04 12:28:00,United Kingdom
564,12915,4,975.1,2010-04-29 19:36:00,2011-07-14 11:34:00,United Kingdom
565,12916,7,4479.73,2010-01-24 11:26:00,2011-07-24 10:35:00,United Kingdom
566,12917,6,4359.2,2009-12-09 14:22:00,2011-08-03 16:42:00,United Kingdom
567,12919,6,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom
568,12920,4,486.64,2009-12-14 15:58:00,2011-11-22 15:05:00,United Kingdom
569,12921,74,35233.24,2009-12-01 13:43:00,2011-11-30 16:22:00,United Kingdom
570,12922,1,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom
571,12923,3,769.17,2010-05-13 14:55:00,2011-10-06 16:20:00,United Kingdom
572,12924,12,2461.45,2009-12-09 12:40:00,2011-09-12 13:55:00,United Kingdom
573,12925,3,729.3299999999999,2010-04-26 10:32:00,2011-12-05 11:11:00,United Kingdom
574,12926,4,1523.5900000000001,2009-12-14 14:35:00,2010-10-24 15:57:00,United Kingdom
575,12927,1,197.31,2010-11-10 10:02:00,2010-11-10 10:02:00,United Kingdom
576,12928,12,4304.89,2010-06-08 10:16:00,2011-11-04 14:24:00,United Kingdom
577,12929,1,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,United Kingdom
578,12930,2,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,United Kingdom
579,12931,57,92347.34,2009-12-01 11:46:00,2011-11-18 12:39:00,United Kingdom
580,12932,8,1698.56,2010-02-10 08:46:00,2010-06-18 14:22:00,United Kingdom
581,12933,8,1636.6299999999999,2009-12-10 16:39:00,2011-11-15 16:38:00,United Kingdom
582,12934,1,181.65,2009-12-03 10:51:00,2009-12-03 10:51:00,United Kingdom
583,12935,15,4243.86,2010-04-11 15:59:00,2011-12-07 17:25:00,United Kingdom
584,12936,4,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,United Kingdom
585,12937,9,3097.61,2009-12-03 15:43:00,2011-11-24 15:05:00,United Kingdom
586,12938,1,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,United Kingdom
587,12939,20,25264.8,2010-01-12 11:27:00,2011-10-06 14:33:00,United Kingdom
588,12940,2,899.6899999999999,2011-09-13 10:16:00,2011-10-16 12:09:00,United Kingdom
589,12941,1,377.49,2009-12-15 13:12:00,2009-12-15 13:12:00,United Kingdom
590,12942,3,675.6,2010-12-09 09:34:00,2011-07-31 14:39:00,United Kingdom
591,12943,2,496.5,2010-04-13 11:03:00,2010-05-30 13:52:00,United Kingdom
592,12944,2,604.51,2010-12-20 10:41:00,2011-11-04 11:04:00,United Kingdom
593,12945,2,900.11,2010-02-21 15:18:00,2011-02-24 14:15:00,United Kingdom
594,12946,1,324.45,2010-09-29 10:14:00,2010-09-29 10:14:00,United Kingdom
595,12947,6,1603.99,2010-12-01 16:21:00,2011-07-19 10:06:00,United Kingdom
596,12948,9,2317.4300000000003,2009-12-02 12:28:00,2011-11-23 17:10:00,United Kingdom
597,12949,22,15526.699999999999,2009-12-03 15:56:00,2011-11-09 11:25:00,United Kingdom
598,12950,3,1843.0,2011-11-15 13:48:00,2011-12-07 13:17:00,United Kingdom
599,12951,15,3213.7200000000003,2010-01-10 12:43:00,2011-12-01 12:14:00,United Kingdom
600,12952,4,1387.79,2011-09-22 16:37:00,2011-12-04 10:35:00,United Kingdom
601,12953,2,828.81,2010-07-05 13:37:00,2011-11-30 09:24:00,United Kingdom
602,12954,1,162.45,2010-03-11 10:16:00,2010-03-11 10:16:00,United Kingdom
603,12955,11,4757.16,2011-03-17 09:03:00,2011-12-08 16:29:00,United Kingdom
604,12956,4,521.89,2009-12-15 19:03:00,2011-02-06 16:08:00,United Kingdom
605,12957,13,8706.97,2009-12-11 12:01:00,2011-11-30 09:53:00,United Kingdom
606,12958,2,467.34000000000003,2010-05-05 16:22:00,2010-11-04 16:16:00,United Kingdom
607,12959,1,150.95,2010-08-12 17:20:00,2010-08-12 17:20:00,United Kingdom
608,12960,4,1322.07,2010-02-16 13:32:00,2010-10-22 09:31:00,United Kingdom
609,12961,1,211.99,2010-11-25 16:44:00,2010-11-25 16:44:00,United Kingdom
610,12962,2,266.39,2011-08-18 13:38:00,2011-12-02 15:55:00,United Kingdom
611,12963,12,3235.79,2010-07-08 14:45:00,2011-12-01 12:55:00,United Kingdom
612,12964,1,132.24,2010-09-28 17:47:00,2010-09-28 17:47:00,United Kingdom
613,12965,1,769.8100000000001,2011-09-11 15:31:00,2011-09-11 15:31:00,United Kingdom
614,12966,1,160.18,2011-11-30 12:38:00,2011-11-30 12:38:00,United Kingdom
615,12967,3,2938.5199999999995,2010-11-21 11:03:00,2010-12-16 19:10:00,United Kingdom
616,12968,1,135.95,2011-08-19 15:44:00,2011-08-19 15:44:00,United Kingdom
617,12969,1,122.45,2010-04-16 10:50:00,2010-04-16 10:50:00,United Kingdom
618,12970,10,1452.54,2009-12-04 14:19:00,2011-12-02 14:30:00,United Kingdom
619,12971,116,15704.6,2009-12-15 19:04:00,2011-12-06 12:20:00,United Kingdom
620,12972,4,1161.2,2010-02-16 14:30:00,2010-10-22 08:41:00,United Kingdom
621,12973,1,385.55,2010-10-22 10:14:00,2010-10-22 10:14:00,United Kingdom
622,12974,2,408.95,2010-05-23 11:45:00,2011-05-26 09:33:00,United Kingdom
623,12975,6,2100.09,2009-12-06 10:38:00,2010-09-29 09:46:00,United Kingdom
624,12976,8,3156.38,2010-02-12 15:46:00,2011-05-12 09:55:00,United Kingdom
625,12977,4,513.88,2010-07-16 16:25:00,2011-07-06 16:40:00,United Kingdom
626,12978,5,2502.82,2009-12-10 12:10:00,2010-11-19 14:29:00,United Kingdom
627,12979,1,517.7,2009-12-10 15:45:00,2009-12-10 15:45:00,United Arab Emirates
628,12980,21,16245.78,2009-12-02 11:26:00,2011-07-05 09:34:00,United Kingdom
629,12981,2,372.22,2011-07-29 14:14:00,2011-11-10 12:00:00,United Kingdom
630,12982,8,2744.81,2010-04-12 13:50:00,2011-04-11 11:51:00,United Kingdom
631,12983,1,490.08,2010-04-20 12:58:00,2010-04-20 12:58:00,United Kingdom
632,12984,1,97.5,2011-11-21 12:37:00,2011-11-21 12:37:00,United Kingdom
633,12985,2,1239.38,2011-11-11 12:44:00,2011-12-09 10:46:00,United Kingdom
634,12986,10,2729.84,2010-01-21 10:45:00,2010-10-07 11:57:00,United Kingdom
635,12987,5,1312.21,2010-01-20 09:57:00,2011-09-27 12:03:00,United Kingdom
636,12988,1,505.82,2011-02-20 14:31:00,2011-02-20 14:31:00,United Kingdom
