,Invoice,OrderValue,OrderQuantity,UniqueProducts,Customer ID,Country,OrderDate
383,490304,843.01,339,46,17593,United Kingdom,2009-12-04 14:35:00
384,490305,726.5699999999999,289,31,17243,United Kingdom,2009-12-04 14:37:00
385,490308,194.53,85,16,12835,United Kingdom,2009-12-04 14:52:00
386,490310,231.90000000000003,42,4,17151,United Kingdom,2009-12-04 14:56:00
387,490311,307.65,201,22,16451,United Kingdom,2009-12-04 15:11:00
388,490312,326.13,352,61,17961,United Kingdom,2009-12-04 15:16:00
389,490313,137.95,49,6,17127,United Kingdom,2009-12-04 15:18:00
390,490320,867.89,1327,9,13694,United Kingdom,2009-12-04 15:26:00
391,490323,235.44,200,64,14087,United Kingdom,2009-12-04 15:27:00
392,490324,672.0,320,2,13694,United Kingdom,2009-12-04 15:27:00
393,490326,149.1,62,10,13733,United Kingdom,2009-12-04 15:28:00
394,490327,990.0,600,2,13694,United Kingdom,2009-12-04 15:29:00
395,490331,298.99,115,58,18181,United Kingdom,2009-12-04 15:30:00
396,490340,630.39,363,47,13174,United Kingdom,2009-12-04 15:40:00
397,490341,334.65,270,19,13329,United Kingdom,2009-12-04 15:41:00
398,490342,130.8,96,4,17421,United Kingdom,2009-12-04 15:43:00
399,490346,216.6,156,16,16351,United Kingdom,2009-12-04 16:12:00
400,490347,109.4,68,8,15684,United Kingdom,2009-12-04 16:13:00
401,490349,32.25,9,3,17884,United Kingdom,2009-12-04 16:23:00
402,490353,494.63,378,36,15514,United Kingdom,2009-12-04 16:37:00
403,490355,538.11,287,4,13093,United Kingdom,2009-12-04 16:39:00
404,490356,117.13,103,9,17884,United Kingdom,2009-12-04 16:45:00
405,490359,59.5,10,1,18225,United Kingdom,2009-12-04 16:52:00
406,490360,126.8,34,21,13679,United Kingdom,2009-12-04 16:52:00
407,490362,205.35,199,32,12748,United Kingdom,2009-12-04 17:31:00
408,490363,138.24,192,1,13199,United Kingdom,2009-12-05 10:11:00
409,490364,103.95,25,6,13487,United Kingdom,2009-12-05 10:25:00
410,490365,351.6,120,5,17018,United Kingdom,2009-12-05 10:27:00
411,490366,227.25,147,14,18071,United Kingdom,2009-12-05 10:31:00
412,490367,79.6,8,2,16593,United Kingdom,2009-12-05 10:44:00
413,490368,159.10000000000002,18,2,14238,United Kingdom,2009-12-05 10:58:00
414,490369,230.2,44,4,15223,United Kingdom,2009-12-05 11:19:00
415,490370,452.95,177,26,17593,United Kingdom,2009-12-05 12:01:00
416,490371,233.71,185,14,13021,United Kingdom,2009-12-05 12:02:00
417,490372,434.15,95,15,17115,United Kingdom,2009-12-05 12:13:00
418,490373,502.54,146,18,17850,United Kingdom,2009-12-05 12:28:00
419,490374,136.75,65,9,14239,United Kingdom,2009-12-05 12:36:00
420,490375,350.54999999999995,185,20,13999,United Kingdom,2009-12-05 12:42:00
421,490376,796.55,389,24,13958,United Kingdom,2009-12-05 13:12:00
422,490377,15.0,12,1,13958,United Kingdom,2009-12-05 13:13:00
423,490378,224.1,134,15,13641,United Kingdom,2009-12-05 13:17:00
424,490380,478.74,142,18,17850,United Kingdom,2009-12-05 13:26:00
425,490381,97.11,141,7,15420,United Kingdom,2009-12-05 13:29:00
426,490382,760.69,397,32,12359,Cyprus,2009-12-05 13:32:00
427,490383,148.3,50,4,12820,United Kingdom,2009-12-05 13:37:00
428,490385,130.32,348,5,16410,United Kingdom,2009-12-05 14:51:00
429,490386,549.77,473,33,15240,United Kingdom,2009-12-05 14:57:00
430,490387,450.84000000000003,130,18,17850,United Kingdom,2009-12-05 14:59:00
431,490388,146.62,84,9,16158,United Kingdom,2009-12-05 15:00:00
432,490389,689.5,611,33,15484,United Kingdom,2009-12-05 15:18:00
433,490390,256.2,104,8,14709,United Kingdom,2009-12-05 15:26:00
434,490391,304.1,100,11,15057,United Kingdom,2009-12-05 15:27:00
435,490392,203.32,56,9,14867,United Kingdom,2009-12-05 15:47:00
436,490393,281.02,281,19,17642,United Kingdom,2009-12-05 16:01:00
437,490394,870.28,260,18,17850,United Kingdom,2009-12-05 16:01:00
438,490395,247.15,165,12,13813,Germany,2009-12-06 10:16:00
439,490396,269.15,77,15,13589,United Kingdom,2009-12-06 10:26:00
440,490397,279.1,140,17,12417,Belgium,2009-12-06 10:30:00
441,490398,567.71,236,29,17920,United Kingdom,2009-12-06 10:37:00
442,490399,441.63,115,23,12975,United Kingdom,2009-12-06 10:38:00
443,490400,689.9,183,49,16104,United Kingdom,2009-12-06 10:41:00
444,490401,139.25,49,13,17150,United Kingdom,2009-12-06 10:51:00
445,490403,291.09,135,69,17920,United Kingdom,2009-12-06 11:13:00
446,490404,188.69,33,23,16277,United Kingdom,2009-12-06 11:27:00
447,490405,260.65,57,21,17244,United Kingdom,2009-12-06 11:27:00
448,490408,413.44,128,15,17850,United Kingdom,2009-12-06 11:33:00
449,490430,253.55,83,13,15260,United Kingdom,2009-12-06 11:45:00
450,490458,745.44,384,22,12583,France,2009-12-06 11:57:00
451,490459,947.39,414,51,15555,United Kingdom,2009-12-06 11:58:00
452,490461,710.84,380,114,13736,United Kingdom,2009-12-06 12:07:00
453,490463,305.5,50,8,14133,United Kingdom,2009-12-06 12:10:00
454,490464,118.25999999999999,43,16,15571,United Kingdom,2009-12-06 12:10:00
455,490465,918.35,466,66,13448,United Kingdom,2009-12-06 12:14:00
456,490466,183.6,79,21,17085,United Kingdom,2009-12-06 12:16:00
457,490467,280.94,169,44,15059,United Kingdom,2009-12-06 12:17:00
458,490468,204.24,164,12,14468,United Kingdom,2009-12-06 12:21:00
459,490470,242.96,166,48,16395,United Kingdom,2009-12-06 12:26:00
460,490471,212.13,71,29,15878,United Kingdom,2009-12-06 12:28:00
461,490472,619.24,340,29,16485,United Kingdom,2009-12-06 12:28:00
462,490473,204.65,185,25,15860,United Kingdom,2009-12-06 12:31:00
463,490474,748.42,336,35,13373,United Kingdom,2009-12-06 12:34:00
464,490476,211.62,98,3,14608,United Kingdom,2009-12-06 12:34:00
465,490477,533.14,158,18,17850,United Kingdom,2009-12-06 12:41:00
466,490478,298.25,128,41,14896,United Kingdom,2009-12-06 12:42:00
467,490479,1450.2,778,35,16779,United Kingdom,2009-12-06 12:42:00
468,490481,21.25,5,2,16964,United Kingdom,2009-12-06 12:51:00
469,490482,289.3,147,25,15983,United Kingdom,2009-12-06 12:52:00
470,490483,132.4,28,10,13782,United Kingdom,2009-12-06 12:52:00
471,490484,186.60000000000002,44,4,16964,United Kingdom,2009-12-06 12:53:00
472,490485,125.94,63,17,14454,United Kingdom,2009-12-06 12:56:00
473,490486,90.0,72,1,16779,United Kingdom,2009-12-06 13:00:00
474,490487,81.3,32,11,14717,United Kingdom,2009-12-06 13:05:00
475,490488,647.82,503,32,16718,United Kingdom,2009-12-06 13:07:00
476,490489,266.19,87,24,15751,United Kingdom,2009-12-06 13:08:00
477,490490,546.48,312,85,14546,United Kingdom,2009-12-06 13:10:00
478,490491,175.20000000000002,85,6,17848,United Kingdom,2009-12-06 13:19:00
479,490493,12.75,3,1,15751,United Kingdom,2009-12-06 13:21:00
480,490494,189.7,80,51,17561,United Kingdom,2009-12-06 13:29:00
481,490496,666.61,335,50,15547,United Kingdom,2009-12-06 13:40:00
482,490499,406.7,356,21,17406,United Kingdom,2009-12-06 13:45:00
483,490500,355.13,188,30,14479,United Kingdom,2009-12-06 13:48:00
484,490501,283.14,422,31,16710,United Kingdom,2009-12-06 13:49:00
485,490502,101.4,26,19,17969,United Kingdom,2009-12-06 13:53:00
486,490503,498.02,207,37,14548,United Kingdom,2009-12-06 14:00:00
487,490504,385.96999999999997,94,24,15311,United Kingdom,2009-12-06 14:03:00
488,490505,98.16,34,15,14548,United Kingdom,2009-12-06 14:06:00
489,490506,25.46,47,11,17916,United Kingdom,2009-12-06 14:10:00
490,490508,450.84000000000003,130,18,17850,United Kingdom,2009-12-06 14:14:00
491,490511,626.6,208,18,13319,United Kingdom,2009-12-06 14:46:00
492,490512,235.13,85,49,14606,United Kingdom,2009-12-06 14:54:00
493,490514,137.75,47,23,16773,United Kingdom,2009-12-06 15:01:00
494,490515,147.4,38,9,15479,United Kingdom,2009-12-06 15:08:00
495,490516,504.54,146,18,17850,United Kingdom,2009-12-06 15:09:00
496,490518,474.32,290,15,15822,United Kingdom,2009-12-06 15:12:00
497,490519,213.65,89,13,13890,United Kingdom,2009-12-06 15:15:00
498,490521,235.84,102,15,13211,United Kingdom,2009-12-06 15:24:00
499,490522,150.4,56,8,15641,United Kingdom,2009-12-06 15:31:00
500,490524,436.18,234,24,14123,United Kingdom,2009-12-06 15:35:00
501,490525,255.0,92,11,13019,United Kingdom,2009-12-06 15:40:00
502,490526,533.97,315,28,17858,United Kingdom,2009-12-06 15:41:00
503,490527,182.01,105,10,14940,United Kingdom,2009-12-06 15:46:00
504,490528,115.05,49,24,16686,United Kingdom,2009-12-06 15:48:00
505,490529,48.89,28,14,16686,United Kingdom,2009-12-06 15:51:00
506,490530,161.8,56,5,15691,United Kingdom,2009-12-06 16:01:00
507,490531,166.95,95,15,16436,United Kingdom,2009-12-06 16:02:00
508,490533,368.15,229,41,17610,United Kingdom,2009-12-06 16:07:00
509,490534,245.63,120,39,17530,United Kingdom,2009-12-06 16:17:00
510,490535,560.58,182,18,17850,United Kingdom,2009-12-07 08:13:00
511,490536,221.9,78,10,13491,United Kingdom,2009-12-07 08:24:00
512,490537,209.41,149,16,14003,United Kingdom,2009-12-07 08:53:00
513,490538,504.54,146,18,17850,United Kingdom,2009-12-07 09:14:00
514,490539,346.0,188,13,12839,United Kingdom,2009-12-07 09:18:00
515,490542,666.35,119,19,14911,EIRE,2009-12-07 09:42:00
516,490545,34.0,4,1,17557,United Kingdom,2009-12-07 10:15:00
517,490547,311.2,88,12,14738,United Kingdom,2009-12-07 10:21:00
518,490548,504.54,146,18,17850,United Kingdom,2009-12-07 10:26:00
519,490557,463.0,318,21,16124,United Kingdom,2009-12-07 10:33:00
520,490561,41.3,14,1,15260,United Kingdom,2009-12-07 10:38:00
521,490563,808.12,372,28,12471,Germany,2009-12-07 10:41:00
522,490564,241.89999999999998,125,10,12471,Germany,2009-12-07 10:42:00
523,490569,411.2,122,9,17739,United Kingdom,2009-12-07 10:48:00
524,490577,187.19,112,14,16556,United Kingdom,2009-12-07 10:51:00
525,490603,274.54,145,34,14695,United Kingdom,2009-12-07 11:05:00
526,490604,682.4,612,8,14828,United Kingdom,2009-12-07 11:19:00
527,490605,191.74,88,14,15115,United Kingdom,2009-12-07 11:20:00
528,490606,426.0,98,15,17850,United Kingdom,2009-12-07 11:26:00
529,490607,173.55,71,10,13693,United Kingdom,2009-12-07 11:29:00
530,490608,163.77,74,30,14955,United Kingdom,2009-12-07 11:35:00
531,490609,218.33,166,46,14037,United Kingdom,2009-12-07 11:39:00
532,490610,211.62,150,15,18077,United Kingdom,2009-12-07 11:40:00
533,490611,312.65,135,12,13905,United Kingdom,2009-12-07 11:41:00
534,490612,610.95,441,41,17508,Greece,2009-12-07 11:46:00
535,490613,224.98000000000002,96,17,16768,United Kingdom,2009-12-07 11:47:00
536,490616,214.79999999999998,128,6,13984,United Kingdom,2009-12-07 11:51:00
537,490618,44.7,22,2,13984,United Kingdom,2009-12-07 11:52:00
538,490625,339.8,84,5,14543,United Kingdom,2009-12-07 11:55:00
539,490636,425.09000000000003,164,42,13564,United Kingdom,2009-12-07 12:08:00
540,490637,452.15999999999997,236,11,13495,United Kingdom,2009-12-07 12:12:00
541,490638,147.1,58,4,13190,United Kingdom,2009-12-07 12:13:00
542,490640,321.0,156,8,14408,United Kingdom,2009-12-07 12:18:00
543,490641,51.0,60,2,17707,United Kingdom,2009-12-07 12:19:00
544,490642,446.4,315,24,15358,United Kingdom,2009-12-07 12:19:00
545,490653,990.48,396,11,17044,United Kingdom,2009-12-07 12:25:00
546,490657,208.83,119,27,14471,United Kingdom,2009-12-07 12:26:00
547,490659,380.84000000000003,112,16,17850,United Kingdom,2009-12-07 12:26:00
548,490665,76.5,30,3,17436,United Kingdom,2009-12-07 12:31:00
549,490667,228.4,118,45,13234,United Kingdom,2009-12-07 12:32:00
550,490668,312.33000000000004,199,6,16525,United Kingdom,2009-12-07 12:41:00
551,490669,214.17000000000002,68,27,15716,United Kingdom,2009-12-07 12:42:00
552,490670,143.7,63,11,14574,United Kingdom,2009-12-07 12:42:00
553,490671,488.16,144,1,16684,United Kingdom,2009-12-07 12:56:00
554,490672,660.96,504,2,16684,United Kingdom,2009-12-07 12:58:00
555,490673,156.5,62,7,14540,United Kingdom,2009-12-07 13:00:00
556,490674,242.1,106,14,14307,United Kingdom,2009-12-07 13:06:00
557,490675,637.14,206,15,14695,United Kingdom,2009-12-07 13:07:00
558,490676,451.44,122,17,17850,United Kingdom,2009-12-07 13:17:00
559,490677,151.72,100,10,18219,United Kingdom,2009-12-07 13:17:00
560,490678,380.65000000000003,93,12,12747,United Kingdom,2009-12-07 13:23:00
561,490679,371.51,332,45,18162,United Kingdom,2009-12-07 13:24:00
562,490680,293.34999999999997,245,21,17441,United Kingdom,2009-12-07 13:32:00
563,490681,164.75,65,44,17988,United Kingdom,2009-12-07 13:35:00
564,490682,249.89999999999998,66,4,12600,Germany,2009-12-07 13:37:00
565,490683,413.0,304,15,17865,United Kingdom,2009-12-07 13:45:00
566,490684,74.56,62,4,12523,France,2009-12-07 13:46:00
567,490685,1028.07,996,82,13206,United Kingdom,2009-12-07 13:48:00
568,490686,153.28,106,9,14512,United Kingdom,2009-12-07 13:49:00
569,490687,924.9499999999999,325,40,14911,EIRE,2009-12-07 13:49:00
570,490689,307.90999999999997,133,18,17865,United Kingdom,2009-12-07 13:52:00
571,490690,207.9,58,3,16353,United Kingdom,2009-12-07 13:55:00
572,490691,306.0,72,1,16353,United Kingdom,2009-12-07 13:56:00
573,490692,195.78,203,20,16018,United Kingdom,2009-12-07 13:57:00
574,490693,190.47,97,56,14670,United Kingdom,2009-12-07 13:59:00
575,490694,1244.32,408,22,13089,United Kingdom,2009-12-07 14:02:00
576,490695,108.4,40,15,14590,United Kingdom,2009-12-07 14:10:00
577,490697,378.84000000000003,112,16,17850,United Kingdom,2009-12-07 14:27:00
578,490703,154.2,76,8,13070,United Kingdom,2009-12-07 14:44:00
579,490704,355.38,90,3,17457,United Kingdom,2009-12-07 14:52:00
580,490705,204.0,80,2,12913,United Kingdom,2009-12-07 14:56:00
581,490706,1086.53,330,36,17865,United Kingdom,2009-12-07 14:58:00
582,490707,45.9,70,16,17865,United Kingdom,2009-12-07 15:02:00
583,490708,241.05,95,13,15421,United Kingdom,2009-12-07 15:10:00
584,490709,188.89,112,54,17884,United Kingdom,2009-12-07 15:15:00
585,490710,332.7,84,5,17990,United Kingdom,2009-12-07 15:19:00
586,490711,448.96,148,73,17841,United Kingdom,2009-12-07 15:26:00
587,490712,331.4,100,20,13148,United Kingdom,2009-12-07 15:26:00
588,490714,4.95,1,1,17841,United Kingdom,2009-12-07 15:27:00
589,490717,449.95,209,41,17364,United Kingdom,2009-12-07 15:28:00
590,490718,365.31,179,20,12443,Norway,2009-12-07 15:42:00
591,490719,665.15,441,75,13042,United Kingdom,2009-12-07 15:42:00
592,490720,357.87,85,5,15694,United Kingdom,2009-12-07 15:43:00
593,490722,386.39,217,25,16717,United Kingdom,2009-12-07 15:55:00
594,490724,716.04,306,12,13767,United Kingdom,2009-12-07 16:17:00
595,490725,343.44,308,4,13694,United Kingdom,2009-12-07 16:24:00
596,490726,561.5999999999999,288,3,13694,United Kingdom,2009-12-07 16:28:00
597,490727,285.35,146,34,17231,United Kingdom,2009-12-07 16:38:00
598,490728,221.51999999999998,198,27,16702,United Kingdom,2009-12-07 16:40:00
599,490733,328.6,68,6,12540,Spain,2009-12-07 16:56:00
600,490734,306.55,105,9,13267,United Kingdom,2009-12-07 16:56:00
601,490737,389.62,264,15,17270,United Kingdom,2009-12-07 17:18:00
602,490738,25.5,10,1,16436,United Kingdom,2009-12-07 17:49:00
603,490747,8.92,3,2,13393,United Kingdom,2009-12-07 18:12:00
604,490749,580.64,268,10,14113,United Kingdom,2009-12-08 07:42:00
605,490750,312.96000000000004,192,3,15369,United Kingdom,2009-12-08 07:43:00
606,490751,1429.83,309,17,12358,Austria,2009-12-08 07:59:00
607,490752,356.4,96,5,18259,United Kingdom,2009-12-08 08:38:00
608,490753,322.65,215,22,17047,United Kingdom,2009-12-08 08:48:00
609,490754,302.78,138,20,14136,United Kingdom,2009-12-08 09:19:00
610,490755,338.34,216,11,16735,United Kingdom,2009-12-08 09:24:00
611,490757,425.59,221,20,14215,United Kingdom,2009-12-08 09:35:00
612,490759,182.88,48,1,15971,United Kingdom,2009-12-08 09:46:00
613,490761,255.04,123,16,13382,United Kingdom,2009-12-08 09:56:00
614,490762,323.39,241,13,13025,United Kingdom,2009-12-08 10:02:00
615,490763,1020.0,400,1,16013,United Kingdom,2009-12-08 10:24:00
616,490764,306.45,107,10,14558,United Kingdom,2009-12-08 10:41:00
617,490767,44.32,22,13,18002,United Kingdom,2009-12-08 11:07:00
618,490769,221.0,180,3,16013,United Kingdom,2009-12-08 11:13:00
619,490770,135.94,65,15,17854,United Kingdom,2009-12-08 11:13:00
620,490782,707.9300000000001,255,28,15079,United Kingdom,2009-12-08 11:22:00
621,490785,2590.8,984,2,16029,United Kingdom,2009-12-08 11:23:00
622,490786,30.599999999999998,36,3,15079,United Kingdom,2009-12-08 11:23:00
623,490789,192.54999999999998,89,9,18271,United Kingdom,2009-12-08 11:27:00
624,490796,870.63,273,26,14290,United Kingdom,2009-12-08 11:44:00
625,490797,155.7,90,8,17268,United Kingdom,2009-12-08 11:46:00
626,490800,7.8,12,1,14735,United Kingdom,2009-12-08 11:56:00
627,490801,660.0,400,2,16029,United Kingdom,2009-12-08 12:03:00
628,490802,19.5,10,1,17067,United Kingdom,2009-12-08 12:03:00
629,490803,207.32,148,6,17067,United Kingdom,2009-12-08 12:04:00
630,490804,487.09,319,33,16560,United Kingdom,2009-12-08 12:05:00
631,490805,215.0,94,12,14861,United Kingdom,2009-12-08 12:12:00
632,490806,35.4,12,1,13485,United Kingdom,2009-12-08 12:13:00
633,490808,134.04,91,22,17371,United Kingdom,2009-12-08 12:25:00
634,490809,159.0,48,3,13408,United Kingdom,2009-12-08 12:27:00
635,490810,259.91999999999996,128,3,13408,United Kingdom,2009-12-08 12:29:00
636,490811,309.7,246,17,18145,United Kingdom,2009-12-08 12:30:00
637,490817,1806.19,762,56,15311,United Kingdom,2009-12-08 12:33:00
638,490823,304.8,288,10,14841,United Kingdom,2009-12-08 12:34:00
639,490834,559.98,324,40,16400,United Kingdom,2009-12-08 12:38:00
640,490836,2.9,2,1,17988,United Kingdom,2009-12-08 12:39:00
641,490838,20.25,3,3,17371,United Kingdom,2009-12-08 12:41:00
642,490846,129.3,272,10,17155,United Kingdom,2009-12-08 12:46:00
643,490847,249.64,371,9,15093,United Kingdom,2009-12-08 12:46:00
644,490851,311.8,90,10,13643,United Kingdom,2009-12-08 12:48:00
645,490855,363.6,216,2,13777,United Kingdom,2009-12-08 12:49:00
646,490863,88.05,59,12,17852,United Kingdom,2009-12-08 12:51:00
647,490871,211.41,315,22,15456,United Kingdom,2009-12-08 12:54:00
648,490893,111.24000000000001,76,12,13571,United Kingdom,2009-12-08 13:02:00
649,490899,792.84,473,47,16732,United Kingdom,2009-12-08 13:04:00
650,490905,656.85,461,53,16940,United Kingdom,2009-12-08 13:08:00
651,490917,312.9,74,12,15162,United Kingdom,2009-12-08 13:14:00
652,490920,109.08,22,14,18203,United Kingdom,2009-12-08 13:19:00
653,490921,42.3,12,2,16163,United Kingdom,2009-12-08 13:24:00
654,490922,114.3,30,1,14494,United Kingdom,2009-12-08 13:25:00
655,490924,123.1,91,25,17978,United Kingdom,2009-12-08 13:27:00
656,490925,648.5,277,14,13078,United Kingdom,2009-12-08 13:28:00
657,490926,249.17,121,34,15031,United Kingdom,2009-12-08 13:38:00
658,490927,304.2,84,6,17230,United Kingdom,2009-12-08 13:41:00
659,490928,404.44,145,49,14085,United Kingdom,2009-12-08 13:41:00
660,490930,81.12,48,1,13410,United Kingdom,2009-12-08 13:43:00
661,490932,12.4,8,1,14085,United Kingdom,2009-12-08 13:44:00
662,490933,2452.56,888,8,14063,United Kingdom,2009-12-08 13:46:00
663,490936,310.9,170,18,12785,Portugal,2009-12-08 13:56:00
664,490937,2285.58,1376,75,13081,United Kingdom,2009-12-08 13:58:00
665,490938,207.65,132,31,14605,United Kingdom,2009-12-08 13:59:00
666,490940,0.95,1,1,14605,United Kingdom,2009-12-08 14:01:00
667,490941,628.62,188,60,14527,United Kingdom,2009-12-08 14:03:00
668,490944,151.2,48,2,14285,United Kingdom,2009-12-08 14:13:00
669,490945,97.55,21,15,16892,United Kingdom,2009-12-08 14:20:00
670,490953,966.66,428,57,13204,United Kingdom,2009-12-08 14:56:00
671,490954,102.82,103,14,15924,United Kingdom,2009-12-08 15:00:00
672,490956,2442.7200000000003,1392,6,15413,United Kingdom,2009-12-08 15:10:00
673,490957,3796.37,1749,153,15823,United Kingdom,2009-12-08 15:12:00
674,490958,328.8,120,6,13576,United Kingdom,2009-12-08 15:12:00
675,490959,471.90000000000003,136,15,12682,France,2009-12-08 15:14:00
676,490961,194.75,161,8,14108,United Kingdom,2009-12-08 15:25:00
677,490962,683.14,430,4,15061,United Kingdom,2009-12-08 15:45:00
678,490964,89.15,50,50,14646,Netherlands,2009-12-08 16:09:00
679,490966,432.96000000000004,100,31,17178,United Kingdom,2009-12-08 16:20:00
680,490968,484.0,276,8,13798,United Kingdom,2009-12-08 16:21:00
681,490971,372.64,224,9,18275,United Kingdom,2009-12-08 16:23:00
682,490972,728.05,413,23,14911,EIRE,2009-12-08 16:40:00
683,490978,193.08,140,34,17329,United Kingdom,2009-12-08 16:43:00
684,490981,313.45,103,15,13855,United Kingdom,2009-12-08 16:56:00
685,490982,8.82,4,2,17329,United Kingdom,2009-12-08 16:57:00
686,490984,303.45,162,9,15298,United Kingdom,2009-12-08 17:04:00
